of_the 	13746418027	12700294
in_the 	6622025528	11843083
to_the 	4387010345	11484360
de_la 	2753836129	7680219
and_the 	2670787968	11253674
on_the 	2527168670	11647570
for_the 	2349815287	10957339
by_the 	2134505249	10782662
that_the 	1885184744	9921237
to_be 	1882747498	10414765
it_is 	1750060572	10197487
of_a 	1704943667	10833666
from_the 	1636695919	10982805
with_the 	1625946748	10542063
at_the 	1426706618	10497131
in_a 	1132792976	11452483
1_1 	933436890	11987476
as_a 	929530579	10740144
a_la 	923226855	6107542
the_same 	880294096	9777093
し_して 	855495897	546978
して_て 	855495897	546978
is_a 	851329961	10407260
is_the 	819322981	9899113
of_this 	804865064	9916599
have_been 	796616497	9774366
has_been 	777489749	9669069
it_was 	768780609	9042686
as_the 	763256469	9872000
may_be 	759679891	9801270
with_a 	692704334	9947507
will_be 	674522297	9456852
in_this 	668153860	9832309
0_0 	661963328	6215256
to_a 	659834403	10838644
する_る 	643396077	538149
す_する 	643396077	538149
the_first 	642609397	9877662
てあ_あ 	630643685	517037
て_てあ 	630643685	517037
ある_る 	614792931	527742
あ_ある 	614792931	527742
is_not 	607926942	9521808
new_york 	602668925	9549765
for_a 	601154968	9984971
in_der 	600865697	3249738
of_his 	592336330	7922946
i_i 	585790385	11093940
there_is 	583588981	9253767
and_a 	576383484	9919215
can_be 	569254189	9316837
て_てい 	545691447	517400
てい_い 	545691447	517400
should_be 	537430866	9225784
number_of 	534767927	9316441
one_of 	521715177	9353674
united_states 	516876435	7733502
こ_こと 	514668908	520908
こと_と 	514668908	520908
o_o 	504021604	7985156
and_in 	496246340	9712245
って_て 	496029235	517552
っ_って 	496029235	517552
し_した 	484240352	523373
した_た 	484240352	523373
った_た 	468139433	496451
っ_った 	468139433	496451
by_a 	461916198	9632299
he_was 	461637034	6485066
would_be 	461481049	8750512
part_of 	454315276	9504640
de_los 	453762653	2166831
all_the 	452823668	9094091
から_ら 	446592348	520722
か_から 	446592348	520722
during_the 	429115018	9265468
en_el 	428568930	1734177
which_the 	428091430	9049760
under_the 	420734962	9266973
the_other 	417566153	9226536
1_2 	416817570	11939884
into_the 	414291444	9266771
on_a 	414083477	11064912
in_which 	413552493	9081767
the_united 	412625334	7819739
of_these 	411392400	9336717
な_ない 	407432788	512531
ない_い 	407432788	512531
and_that 	406770243	8660204
and_to 	406052507	9374736
had_been 	404729447	7920491
shall_be 	402923442	5642236
en_la 	395013565	2939717
which_is 	390514956	9118896
the_most 	389417205	9206514
they_are 	382772029	9073916
as_to 	382583274	8532846
that_it 	377895537	8610974
the_following 	377139310	9089360
et_de 	371680462	3984412
that_he 	370234000	6854159
the_state 	368781846	7734378
when_the 	362270984	8989476
this_is 	360787449	9018707
was_a 	360320796	8206458
to_have 	358841084	8781324
must_be 	358775080	8767535
if_the 	358075230	8674500
of_their 	355614201	9053840
い_いる 	354475124	480366
いる_る 	354475124	480366
we_have 	352623555	7520364
in_his 	349499084	7953143
per_cent 	345759692	5049890
upon_the 	344140319	8015752
more_than 	342248395	9154842
of_an 	341901956	9372803
out_of 	337841456	8836073
ては_は 	336831261	526533
て_ては 	336831261	526533
その_の 	333946060	514008
そ_その 	333946060	514008
that_is 	332750663	8567791
between_the 	327499242	9125151
と_とい 	323796203	507656
とい_い 	323796203	507656
i_have 	322273145	6547889
is_to 	321159344	9060984
も_もの 	320606253	524665
もの_の 	320606253	524665
in_den 	320161500	2874907
did_not 	319592016	8060837
of_all 	318409812	9231783
does_not 	316130484	8838186
but_the 	315319882	8657132
there_are 	310806000	8845120
use_of 	310417623	8996649
was_the 	309798509	8253293
do_not 	305399046	9102714
and_other 	304461650	9253311
to_make 	304278396	8781807
い_いて 	302184673	528996
いて_て 	302184673	528996
he_had 	299725327	5839222
the_time 	296577882	8820894
not_be 	296506977	8779958
de_las 	293207496	2069428
que_se 	292202044	2598794
such_as 	291889590	8800246
as_well 	291786025	9090679
was_not 	291208863	8082350
さ_され 	290423407	522926
され_れ 	290423407	522926
the_new 	288450601	8860570
dans_le 	288106325	2857433
のて_て 	286855446	509022
の_のて 	286855446	509022
que_la 	286658333	3314164
of_which 	283705515	8594111
through_the 	276632122	9034107
of_its 	274200482	8791291
2_2 	273919321	9003538
dans_la 	269489075	2898304
at_a 	266641022	9369841
dans_les 	266318194	2866928
there_was 	266004054	7589568
とし_し 	265493410	527572
と_とし 	265493410	527572
et_al 	264932236	3604597
the_case 	264354097	8123381
that_they 	262808086	8277118
are_not 	261661259	9007274
i_am 	260335892	6889518
いう_う 	259988972	461449
い_いう 	259988972	461449
over_the 	259402169	8819716
the_two 	259256956	8763575
after_the 	258117791	8681061
2_1 	257494924	9384045
of_our 	250575078	7573839
fur_die 	249768513	2441588
2_3 	248282074	10996666
they_were 	247341392	7916081
such_a 	245625175	8329372
be_a 	244864175	9055863
この_の 	243635295	510707
こ_この 	243635295	510707
well_as 	243087150	8908757
that_a 	240693342	8490325
some_of 	239857141	8675089
a_few 	238964618	8373468
within_the 	238431711	8582509
the_world 	236245883	7710908
and_it 	234510379	8221950
than_the 	234197992	8770390
the_present 	233803612	8258656
of_such 	233541600	7949266
the_whole 	232828610	7887706
according_to 	232415988	8634084
a_new 	230969706	9178437
a_a 	230739773	10087541
from_a 	230735917	9037209
que_le 	229933348	3146180
that_of 	229145649	8356478
and_i 	227522012	7024400
we_are 	227485250	7149166
und_die 	226873344	2690629
to_do 	226851749	8415023
before_the 	226291825	8592418
at_least 	224788764	8487182
or_the 	224308598	8876368
in_order 	223646074	8541890
end_of 	223547503	8733195
the_second 	223023734	8777286
the_court 	222520946	3999205
amount_of 	222258121	7654833
of_any 	221145231	8125217
the_last 	220946685	9338352
it_has 	219457332	8369784
about_the 	217230051	8467900
in_their 	216961426	8596035
department_of 	216578651	6986938
due_to 	213798240	8034559
he_is 	212855038	6721475
and_of 	212645557	8510098
where_the 	211477577	8488513
1_3 	210548124	9943535
is_that 	209764599	8063258
so_that 	207601122	8301949
which_are 	206786987	8471786
3_3 	206446730	8251119
have_a 	206016519	8526537
is_in 	205223798	8976817
to_his 	205148303	6768276
up_to 	204013480	8618264
be_the 	202078371	8550331
of_that 	200745917	7915865
are_the 	200122274	8811370
u_s 	199811508	6641805
that_in 	199542361	8298518
it_would 	198240491	7686556
of_them 	197733855	7861397
que_les 	196671476	2930904
in_an 	196376801	9545076
the_house 	196375351	5575817
the_general 	195679279	8325625
auf_die 	195428710	2242032
order_to 	194616013	8288371
von_der 	194248306	2690947
which_he 	194072095	6508183
would_have 	193700186	7600926
university_of 	193674820	9736563
and_his 	192738689	7210367
et_les 	192597501	2869379
could_be 	192212323	8142584
and_is 	191810040	8483704
which_was 	190885700	7820893
the_year 	190786979	7336539
n_y 	189994093	4255667
to_this 	189714848	8518336
3_4 	188219260	10446843
the_number 	186985186	8048471
the_right 	186475352	7683045
0_1 	186356156	6155455
is_no 	185938735	8305243
a_very 	185506479	7877573
is_an 	185445545	8626200
the_fact 	184962770	7876676
the_end 	184726805	8587222
3_1 	184582323	8736559
value_of 	184429986	7307818
1_0 	183720473	6601258
l_l 	183220503	6836560
the_city 	183159952	5929974
against_the 	182947476	7552921
less_than 	182818970	8080782
case_of 	182755209	7707545
based_on 	182270769	7465878
as_it 	181910361	8222271
1_4 	181858713	9362828
in_all 	181454952	9052923
state_of 	180923982	7850420
able_to 	180368531	8112600
the_use 	179056021	8258658
the_great 	178912952	7384658
et_la 	177661316	3099367
not_to 	177467007	7997447
that_there 	176929011	7843441
as_an 	175937699	8732185
the_government 	175910451	5320627
be_made 	175216391	8102858
in_its 	175182434	8252380
the_best 	175029314	8150095
and_then 	174755446	7923229
fact_that 	174645895	7686692
and_for 	173701329	8587235
the_public 	172529214	6578272
to_take 	171583151	7907965
not_only 	171206826	7957520
that_we 	170482376	6640399
sur_la 	170042062	3331302
that_i 	169864311	5868086
und_der 	168928577	2579906
of_new 	167591234	7608668
in_that 	166477004	8078663
i_1 	166003966	9158978
a_los 	165211844	1677734
could_not 	165173561	7298981
et_le 	164861472	2872655
and_he 	164724822	6209524
and_its 	164237426	8759610
a_large 	163834629	8234782
y_a 	163772454	5668340
uber_die 	163583623	2561127
the_work 	163550203	7714870
dass_die 	163547733	1821073
it_will 	162517571	7729416
in_any 	162491366	8080318
sur_les 	162061384	3036044
but_it 	161986740	7769141
mit_dem 	161430256	2100502
among_the 	161000538	8080289
because_of 	160546666	7763185
that_this 	160399712	7957827
the_people 	159090612	6097264
4_1 	158015424	8161590
sur_le 	157267543	2850604
a_great 	157243260	7510919
to_which 	156789286	7975592
the_board 	156385124	4349200
the_amount 	155916531	6509006
and_their 	155038164	8762876
the_country 	155022421	6576944
he_has 	154510083	6421329
to_give 	154212876	7850489
in_die 	153952538	2887663
the_national 	153759153	6587521
his_own 	153528508	6287092
4_4 	153057612	7354457
they_have 	152990105	7779531
those_who 	152808812	6983604
the_latter 	152806487	7421209
mit_der 	152509063	2079935
for_this 	152253348	8573224
the_committee 	152108045	3863326
1_i 	151604071	9235289
i_was 	151260065	5442783
effect_of 	151199338	6915074
history_of 	150992374	7527200
of_it 	150609483	7214940
the_only 	150532290	8111733
the_total 	150185128	6885232
as_in 	150076007	8254585
all_of 	150061935	8165935
par_le 	150044685	2400238
the_old 	149993273	7004682
of_course 	149507897	7055135
board_of 	148584534	4809565
used_in 	148164788	7772460
par_la 	148013820	2507724
it_may 	147920135	7756223
have_the 	147914783	8049292
have_to 	146950826	7334149
for_example 	146777208	6780468
members_of 	146426930	7169882
be_used 	145966328	7423976
durch_die 	145803024	2064331
the_next 	145560805	8037148
in_addition 	144542936	7687330
in_some 	143922442	8219998
will_not 	143302009	7549724
e_e 	142751098	6903080
was_in 	142702768	8286575
as_follows 	142686421	6844339
used_to 	142574004	7934347
what_is 	142389413	7446903
form_of 	141819769	7983321
study_of 	141459364	7407323
a_good 	140603884	7495210
time_of 	140260863	7898138
1_5 	139963639	8745489
development_of 	139622053	7123578
tion_of 	139299526	7433242
3_2 	139223911	8152526
i_think 	139201058	4643531
4_5 	138954794	9649618
has_a 	138946435	8016596
the_american 	138882961	6364611
il_est 	138655306	2064829
a_little 	138501465	6620058
most_of 	138476884	8066074
the_question 	136676852	6767638
and_as 	136516215	7965354
was_to 	136442139	7077027
and_was 	136428419	7078022
bei_der 	136325092	2052550
might_be 	136299773	7467079
into_a 	136297094	7940001
while_the 	136179660	7991995
por_el 	135796792	1342939
to_their 	135792186	8105557
of_those 	135776401	7832413
to_see 	135665036	7225307
que_el 	135457080	1260196
a_number 	134965393	7719133
1_a 	134039237	9689648
s_s 	133872275	7452609
would_not 	133864518	7185075
since_the 	133847268	8093846
means_of 	133155477	7648410
de_su 	132904054	1552056
lo_que 	132752853	1284507
there_were 	132645543	7179727
to_him 	132429658	5819452
with_an 	132264852	8431838
e_a 	132218621	7816462
the_said 	132039235	2311044
a_un 	131729487	3759438
a_m 	131403503	7949167
to_an 	131372058	8244960
of_her 	131342781	5259755
act_of 	130993733	5656837
and_by 	130948612	8154317
de_ce 	130908212	2344388
de_son 	130906180	2222424
tous_les 	130832576	2197808
s_a 	130774013	8245286
et_des 	130405350	2766988
to_say 	130301836	6599289
not_a 	130248757	7871320
ce_qui 	129961112	2030534
had_a 	129954379	7285771
y_de 	129823228	1949425
and_not 	129377533	7832293
cost_of 	129136094	5676500
or_a 	128630941	8769803
not_the 	128573951	7723762
of_one 	128124838	8134694
found_in 	127920723	7788645
rate_of 	127709119	5991198
when_he 	127676669	5946671
5_1 	127665896	7627520
is_also 	127634797	7851584
a_small 	127625628	7840601
in_our 	127399723	6975793
c_c 	127322959	6385200
as_they 	127236728	7776801
which_they 	127014815	7453711
at_all 	126160998	7705509
par_les 	126071418	2224470
the_law 	125918698	5651053
if_you 	125450869	5276967
to_that 	125445617	7888339
aus_dem 	124795424	2405573
x_x 	124308370	3678194
and_all 	124082507	7796537
it_to 	123689677	7646838
y_la 	123460809	1832965
a_man 	122733899	6165877
an_der 	122592876	2299278
or_more 	122325869	7535416
2_4 	122169797	8492815
con_la 	121926411	1856781
rather_than 	121898532	7548447
a_1 	121608132	8306551
him_to 	121353778	5889590
5_5 	121328816	6913588
y_el 	121280869	1515224
a_b 	120771224	7796241
et_a 	120670742	3256183
subject_to 	120662235	7104702
en_los 	120602856	1406678
as_he 	120580053	5802748
to_me 	120480751	5602803
and_with 	120389059	7972042
to_get 	120270494	6715198
and_so 	120187985	7230586
necessary_to 	120146991	7559038
for_all 	120115888	8265870
and_on 	120029634	8103597
in_such 	119896364	7484174
of_each 	119714204	7977848
any_other 	119635730	7411388
r_r 	119545450	6341878
referred_to 	118945649	6703461
to_provide 	118593175	6856154
on_this 	118546691	7740593
who_had 	118435936	5851079
many_of 	118415487	7636313
1_the 	118149802	7608512
their_own 	117968492	7199914
them_to 	117835547	7462693
von_den 	117500848	2150624
cannot_be 	117192894	7472572
which_it 	117169442	7130350
que_no 	116838153	1476995
if_it 	116792940	7417199
de_cette 	116432350	1981660
were_not 	116215673	7502430
up_the 	116146952	7534323
they_had 	115846501	6131684
result_of 	115739977	7658947
the_main 	115695002	7535546
committee_on 	115607648	3364548
side_of 	115464538	7109457
the_company 	115052939	4110026
the_purpose 	114988954	7146305
terms_of 	114832534	6825074
purpose_of 	114819412	7202859
or_in 	114805322	7953487
or_other 	114131061	6879525
and_if 	114083364	7137918
the_past 	113955419	7280091
a_single 	113675310	7663339
por_la 	113578755	1413470
the_subject 	113537503	6876221
de_un 	113475030	1850599
van_de 	113454377	1578553
de_ces 	113404613	1975667
5_6 	113118032	9154554
and_at 	113070028	7926405
period_of 	112998806	7417906
the_results 	112869062	6573088
made_by 	112856043	7397619
this_was 	112757413	7093650
m_m 	112601325	6110312
and_they 	112347426	7175536
type_of 	112143819	6824588
at_this 	112118550	7475727
journal_of 	111998149	4918517
the_act 	111989375	4502873
are_in 	111926581	8100416
de_que 	111848497	1593120
report_of 	111839868	5642109
1_6 	111580000	7659496
account_of 	111450028	6646601
in_fact 	111446925	7069533
the_way 	111341150	7243139
right_to 	111318629	5713711
with_his 	110739824	6023692
seems_to 	110586903	6831870
the_department 	110195307	4843613
court_of 	109918940	3682098
con_el 	109799822	1285469
those_of 	109761355	7643076
the_more 	109729253	7650668
you_have 	109723099	4978197
i_a 	109628930	9036070
the_one 	109574375	7698948
3_5 	109447359	8368793
the_name 	109261915	6755031
for_his 	109018818	6681957
in_dem 	108734935	2011327
pour_la 	108485767	2410768
6_1 	107975353	6658776
and_there 	107824154	7311546
aus_der 	107706026	2298167
shown_in 	107646252	5793193
of_my 	107557596	5518037
and_we 	107488233	6155593
that_are 	107402198	7209430
in_one 	107300057	7983220
time_and 	107287036	7731274
a_ete 	107216455	1860629
the_effect 	106853938	6895581
kind_of 	106821745	6988218
for_an 	106681456	7826574
t_t 	106647398	6159896
out_the 	106595533	7763169
in_other 	106356056	7803899
who_are 	106210339	6779496
time_to 	106067088	7521447
portion_of 	106044172	6789809
l_i 	105953449	7031190
far_as 	105872252	6885084
which_has 	105850574	7450188
pour_les 	105527501	2126311
but_in 	105398961	7470065
city_of 	105246681	5190921
to_go 	104807173	6663661
the_water 	104797289	5551780
as_i 	104584626	6021245
parts_of 	104552616	7424908
along_the 	104549381	6704950
i_had 	104383844	4506217
in_these 	104019416	7902500
she_was 	103940070	4200851
you_are 	103808512	4953082
he_would 	103798566	5179841
and_are 	103784507	7882667
it_and 	103726348	6715088
auch_die 	103643365	1827151
increase_in 	103284524	5810333
nature_of 	103217983	7332281
but_i 	103153345	4893130
or_to 	103047724	7598724
each_of 	102988525	7667879
the_secretary 	102700913	3542032
the_third 	102585301	7713791
for_each 	102509879	7068334
we_can 	102404703	6186270
if_he 	102202395	5611215
to_all 	102028560	7752213
ist_die 	101876401	1884918
of_some 	101806139	7909475
member_of 	101668353	6326009
point_of 	101619165	7394444
the_north 	101545884	5872841
a_i 	101536958	7741330
and_this 	101522446	7361427
i_l 	101406637	6774676
of_two 	101270651	7903176
4_2 	101250200	7159502
a_s 	101214755	7837385
of_state 	101206524	5011380
de_ses 	101145469	2045968
name_of 	101081214	6497346
be_in 	101075733	7699281
the_land 	101008864	5492920
effects_of 	100998660	6161559
analysis_of 	100839926	5998059
respect_to 	100792878	5700888
auf_den 	100754822	2031116
view_of 	100663733	7293937
i_do 	100634956	5702245
the_commission 	100456039	3095396
the_war 	100278304	4569523
made_to 	100274115	7607708
2_5 	100257170	7918559
it_in 	100124680	7452060
of_said 	99993619	1412238
2_the 	99883785	7348603
on_his 	99780473	6033988
an_act 	99764794	3478876
for_their 	99747256	7834279
so_far 	99674800	6799197
i_would 	99603128	5142632
of_water 	99078007	5527196
the_federal 	99021512	3584538
had_to 	98949387	6609882
to_pay 	98563051	5638710
is_of 	98504174	7433048
years_of 	98392607	7083351
has_not 	98364960	7413439
secretary_of 	98126178	4010328
en_las 	98094116	1351299
the_original 	98043275	7291623
c_a 	98012412	7602038
the_above 	98002992	6530513
the_church 	97951676	3520153
the_south 	97943847	5695092
is_now 	97871377	7231160
the_very 	97866954	7019259
y_en 	97836454	2416298
e_o 	97820334	5567851
used_for 	97651993	6916496
going_to 	97461944	5634504
t_i 	97329525	7217030
see_also 	97150734	3679671
by_an 	96724150	7723807
the_average 	96337158	5960454
and_one 	96264823	7762014
the_ground 	96084903	6275322
m_a 	96020647	7443941
to_any 	96005160	6970982
office_of 	95958687	5439496
regard_to 	95889594	6380571
the_university 	95778633	6804090
de_sa 	95704584	2586944
the_value 	95653228	6561487
the_county 	95300774	2962809
that_if 	95136414	6574598
and_an 	94772251	8006196
not_been 	94569347	7504352
to_its 	94288936	7590851
for_which 	94231937	7311126
il_y 	94153860	2014176
prior_to 	94095661	6028456
may_have 	93981920	7418722
to_use 	93836135	7460138
the_president 	93686612	3921736
he_said 	93653624	4215916
the_bill 	93566380	2709944
the_result 	93551043	7245119
course_of 	93488551	7033148
7_1 	93451601	6721680
de_una 	93449570	1406636
the_form 	93297833	7209204
that_was 	93252414	6545954
house_of 	93193081	4789621
presence_of 	93185056	6487629
because_the 	93176520	7196327
1_o 	92949773	6168651
the_day 	92824817	6491066
who_have 	92807023	6846245
time_the 	92805510	7716399
changes_in 	92736312	6363722
in_my 	92659809	5415383
1_7 	92472730	7489391
4_3 	92406211	7054691
the_various 	92276364	7325297
method_of 	92193447	6683895
a_more 	92157814	7772387
instead_of 	91960704	7249450
is_one 	91876105	7584322
if_we 	91853588	5982599
series_of 	91825090	7271123
a_las 	91817531	1411967
the_british 	91788083	4794457
until_the 	91661450	7174056
work_of 	91608736	6961603
the_development 	91372410	6470028
if_they 	91363642	7027396
auf_der 	91331951	2029428
as_we 	91322674	6198914
be_found 	91279164	7390355
2_a 	91173992	8720216
not_in 	91118496	7538487
was_made 	90996040	6884245
1_8 	90935604	7378732
have_not 	90927552	7384606
no_1 	90790398	5911208
any_of 	90699037	7199974
same_time 	90662630	7356842
the_three 	90658385	7655603
auf_dem 	90641055	2055656
n'est_pas 	90512231	1918659
a_long 	90359525	7798670
basis_of 	90311135	6663755
associated_with 	90087280	6114686
and_more 	90052898	7600262
i_will 	89997055	4923702
not_have 	89950492	7267157
the_entire 	89932794	7045316
matter_of 	89896650	6463752
mit_den 	89893894	1958256
the_basis 	89839342	6655838
pour_le 	89599064	2229120
order_of 	89460774	6565641
should_not 	89408626	6946025
n_n 	89406674	5535579
had_not 	89253046	6062064
with_respect 	89086656	5155664
a_une 	89076322	2003515
an_die 	89063705	1994937
cent_of 	89022818	3930133
r_a 	88987574	7105489
which_we 	88966621	5899709
say_that 	88961382	5992912
of_life 	88948491	6432893
a_n 	88879416	6589461
the_lower 	88734087	6483371
8_1 	88728382	6501054
que_en 	88577932	1893229
6_7 	88396927	8217310
9_9 	88344250	4620449
an_den 	88300195	2129935
made_in 	88190362	7439437
i_o 	88131810	7011323
addition_to 	88102307	7287736
nach_dem 	88069430	2011000
a_l 	87968781	7225088
e_r 	87962962	6066631
are_to 	87844666	7201276
in_general 	87784743	7205700
who_was 	87675308	5546568
day_of 	87616647	5524199
to_find 	87364178	7276969
i_s 	87201458	6991779
the_king 	87119886	3447011
the_presence 	87098665	6365986
which_i 	87074082	4971626
but_not 	87005630	7675178
only_a 	86910695	7671344
fur_den 	86857877	1953816
5_2 	86663957	6867122
to_those 	86635658	7669352
percent_of 	86559144	3138826
said_that 	86541542	5639865
it_the 	86394864	7041200
a_c 	86383148	7287367
of_public 	86320854	5277754
date_of 	86307504	4878737
want_to 	86156351	5068315
so_much 	86093821	6268094
ce_que 	85970162	2116749
to_them 	85877248	6749871
throughout_the 	85809735	7419640
the_field 	85786237	6751376
n_1 	85760921	5708875
5_3 	85731788	6787473
system_of 	85686719	6743742
and_also 	85681734	7152828
d_d 	85570398	4733393
required_to 	85563457	6159716
the_system 	85561066	5648847
a_certain 	85489729	6903364
dans_un 	85410073	1976918
and_when 	85352057	6829501
the_cost 	85326556	5386928
above_the 	85117554	7217195
the_author 	84837738	5707896
is_very 	84797583	6878924
e_s 	84756851	6529668
types_of 	84725638	5994489
the_senate 	84679535	2297174
the_power 	84675105	6047858
a_o 	84496799	6781833
relating_to 	84415944	5345647
come_to 	84377608	6597915
toutes_les 	84344564	1968077
a_r 	84340566	6953540
en_su 	84200212	1264315
1_9 	84038307	6863081
in_each 	83978982	7372843
of_time 	83964753	7509618
to_keep 	83885453	7069487
the_surface 	83787429	5131649
whether_the 	83549588	6513252
in_many 	83293477	7303253
provisions_of 	83273231	2986353
the_middle 	83238785	6890458
the_high 	83102582	7067790
the_west 	83099689	5735965
to_meet 	83071755	6877739
2_0 	83030574	5187733
make_a 	82998694	7091058
you_will 	82660728	4767978
that_you 	82539021	4636303
on_which 	82473709	7008970
the_future 	82429337	6886027
by_his 	82402022	5497147
which_had 	82392670	6154665
que_nous 	82331963	1722409
7_8 	82229590	8199964
6_6 	82148368	5341178
to_her 	82097389	4490896
was_no 	82031531	6139910
de_m 	82026405	2547905
by_this 	81916228	7056634
list_of 	81759996	7153165
and_from 	81683816	7567411
who_is 	81609301	6172028
the_defendant 	81559649	1032105
to_determine 	81543368	6339226
it_should 	81394917	7096423
a_year 	81362169	6372196
which_were 	81273503	6969223
es_ist 	81149098	1811351
to_show 	81039765	6934500
only_the 	81038192	7752035
nach_der 	80920720	1978785
9_1 	80823548	6175978
been_made 	80788309	6935312
a_and 	80534127	5150769
to_it 	80492826	6915003
do_you 	80484409	4055784
other_than 	80440776	6737916
which_have 	80361495	7044285
like_a 	80337452	5830219
l_1 	80160045	5881435
the_problem 	80152873	6032750
is_made 	80138456	6888117
of_other 	80081202	7648566
then_the 	80077260	7025052
him_and 	79983629	4865825
like_the 	79947902	6735882
bei_den 	79933902	1943484
when_they 	79892932	6898460
a_result 	79886783	6453437
likely_to 	79856763	6462132
as_if 	79849716	5770087
had_the 	79816785	6603131
n_a 	79799613	6318198
und_in 	79666354	2068445
